species_id,species_name,types,attack_type,relation,net_steps,combat_multiplier
wynaut,Wynaut,"[""Psychic""]",Fairy,neutral,0,1.0
wynaut,Wynaut,"[""Psychic""]",Fighting,resistant,-1,0.5
wynaut,Wynaut,"[""Psychic""]",Fire,neutral,0,1.0
wynaut,Wynaut,"[""Psychic""]",Flying,neutral,0,1.0
wynaut,Wynaut,"[""Psychic""]",Ghost,weak,1,1.5
wynaut,Wynaut,"[""Psychic""]",Grass,neutral,0,1.0
wynaut,Wynaut,"[""Psychic""]",Ground,neutral,0,1.0
wynaut,Wynaut,"[""Psychic""]",Ice,neutral,0,1.0
wynaut,Wynaut,"[""Psychic""]",Normal,neutral,0,1.0
wynaut,Wynaut,"[""Psychic""]",Poison,neutral,0,1.0
wynaut,Wynaut,"[""Psychic""]",Psychic,resistant,-1,0.5
wynaut,Wynaut,"[""Psychic""]",Rock,neutral,0,1.0
wynaut,Wynaut,"[""Psychic""]",Steel,neutral,0,1.0
wynaut,Wynaut,"[""Psychic""]",Water,neutral,0,1.0
xatu,Xatu,"[""Psychic"",""Flying""]",Bug,neutral,0,1.0
xatu,Xatu,"[""Psychic"",""Flying""]",Dark,weak,1,1.5
xatu,Xatu,"[""Psychic"",""Flying""]",Dragon,neutral,0,1.0
xatu,Xatu,"[""Psychic"",""Flying""]",Electric,weak,1,1.5
xatu,Xatu,"[""Psychic"",""Flying""]",Fairy,neutral,0,1.0
xatu,Xatu,"[""Psychic"",""Flying""]",Fighting,resistant,-2,0.25
xatu,Xatu,"[""Psychic"",""Flying""]",Fire,neutral,0,1.0
xatu,Xatu,"[""Psychic"",""Flying""]",Flying,neutral,0,1.0
xatu,Xatu,"[""Psychic"",""Flying""]",Ghost,weak,1,1.5
xatu,Xatu,"[""Psychic"",""Flying""]",Grass,resistant,-1,0.5
xatu,Xatu,"[""Psychic"",""Flying""]",Ground,immune,,0.0
xatu,Xatu,"[""Psychic"",""Flying""]",Ice,weak,1,1.5
xatu,Xatu,"[""Psychic"",""Flying""]",Normal,neutral,0,1.0
xatu,Xatu,"[""Psychic"",""Flying""]",Poison,neutral,0,1.0
xatu,Xatu,"[""Psychic"",""Flying""]",Psychic,resistant,-1,0.5
xatu,Xatu,"[""Psychic"",""Flying""]",Rock,weak,1,1.5
xatu,Xatu,"[""Psychic"",""Flying""]",Steel,neutral,0,1.0
xatu,Xatu,"[""Psychic"",""Flying""]",Water,neutral,0,1.0
xerneas,Xerneas,"[""Fairy""]",Bug,resistant,-1,0.5
xerneas,Xerneas,"[""Fairy""]",Dark,resistant,-1,0.5
xerneas,Xerneas,"[""Fairy""]",Dragon,immune,,0.0
xerneas,Xerneas,"[""Fairy""]",Electric,neutral,0,1.0
xerneas,Xerneas,"[""Fairy""]",Fairy,neutral,0,1.0
xerneas,Xerneas,"[""Fairy""]",Fighting,resistant,-1,0.5
xerneas,Xerneas,"[""Fairy""]",Fire,neutral,0,1.0
xerneas,Xerneas,"[""Fairy""]",Flying,neutral,0,1.0
xerneas,Xerneas,"[""Fairy""]",Ghost,neutral,0,1.0
xerneas,Xerneas,"[""Fairy""]",Grass,neutral,0,1.0
xerneas,Xerneas,"[""Fairy""]",Ground,neutral,0,1.0
xerneas,Xerneas,"[""Fairy""]",Ice,neutral,0,1.0
xerneas,Xerneas,"[""Fairy""]",Normal,neutral,0,1.0
xerneas,Xerneas,"[""Fairy""]",Poison,weak,1,1.5
xerneas,Xerneas,"[""Fairy""]",Psychic,neutral,0,1.0
xerneas,Xerneas,"[""Fairy""]",Rock,neutral,0,1.0
xerneas,Xerneas,"[""Fairy""]",Steel,weak,1,1.5
xerneas,Xerneas,"[""Fairy""]",Water,neutral,0,1.0
xurkitree,Xurkitree,"[""Electric""]",Bug,neutral,0,1.0
xurkitree,Xurkitree,"[""Electric""]",Dark,neutral,0,1.0
xurkitree,Xurkitree,"[""Electric""]",Dragon,neutral,0,1.0
xurkitree,Xurkitree,"[""Electric""]",Electric,resistant,-1,0.5
xurkitree,Xurkitree,"[""Electric""]",Fairy,neutral,0,1.0
xurkitree,Xurkitree,"[""Electric""]",Fighting,neutral,0,1.0
xurkitree,Xurkitree,"[""Electric""]",Fire,neutral,0,1.0
xurkitree,Xurkitree,"[""Electric""]",Flying,resistant,-1,0.5
xurkitree,Xurkitree,"[""Electric""]",Ghost,neutral,0,1.0
xurkitree,Xurkitree,"[""Electric""]",Grass,neutral,0,1.0
xurkitree,Xurkitree,"[""Electric""]",Ground,weak,1,1.5
xurkitree,Xurkitree,"[""Electric""]",Ice,neutral,0,1.0
xurkitree,Xurkitree,"[""Electric""]",Normal,neutral,0,1.0
xurkitree,Xurkitree,"[""Electric""]",Poison,neutral,0,1.0
xurkitree,Xurkitree,"[""Electric""]",Psychic,neutral,0,1.0
xurkitree,Xurkitree,"[""Electric""]",Rock,neutral,0,1.0
xurkitree,Xurkitree,"[""Electric""]",Steel,resistant,-1,0.5
xurkitree,Xurkitree,"[""Electric""]",Water,neutral,0,1.0
yamask,Yamask,"[""Ghost""]",Bug,resistant,-1,0.5
yamask,Yamask,"[""Ghost""]",Dark,weak,1,1.5
yamask,Yamask,"[""Ghost""]",Dragon,neutral,0,1.0
yamask,Yamask,"[""Ghost""]",Electric,neutral,0,1.0
yamask,Yamask,"[""Ghost""]",Fairy,neutral,0,1.0
yamask,Yamask,"[""Ghost""]",Fighting,immune,,0.0
yamask,Yamask,"[""Ghost""]",Fire,neutral,0,1.0
yamask,Yamask,"[""Ghost""]",Flying,neutral,0,1.0
yamask,Yamask,"[""Ghost""]",Ghost,weak,1,1.5
yamask,Yamask,"[""Ghost""]",Grass,neutral,0,1.0
yamask,Yamask,"[""Ghost""]",Ground,neutral,0,1.0
yamask,Yamask,"[""Ghost""]",Ice,neutral,0,1.0
yamask,Yamask,"[""Ghost""]",Normal,immune,,0.0
yamask,Yamask,"[""Ghost""]",Poison,resistant,-1,0.5
yamask,Yamask,"[""Ghost""]",Psychic,neutral,0,1.0
yamask,Yamask,"[""Ghost""]",Rock,neutral,0,1.0
yamask,Yamask,"[""Ghost""]",Steel,neutral,0,1.0
yamask,Yamask,"[""Ghost""]",Water,neutral,0,1.0
yamask-galar,YAMASK Galar,"[""Ground"",""Ghost""]",Bug,resistant,-1,0.5
yamask-galar,YAMASK Galar,"[""Ground"",""Ghost""]",Dark,weak,1,1.5
yamask-galar,YAMASK Galar,"[""Ground"",""Ghost""]",Dragon,neutral,0,1.0
yamask-galar,YAMASK Galar,"[""Ground"",""Ghost""]",Electric,immune,,0.0
yamask-galar,YAMASK Galar,"[""Ground"",""Ghost""]",Fairy,neutral,0,1.0
yamask-galar,YAMASK Galar,"[""Ground"",""Ghost""]",Fighting,immune,,0.0
yamask-galar,YAMASK Galar,"[""Ground"",""Ghost""]",Fire,neutral,0,1.0
yamask-galar,YAMASK Galar,"[""Ground"",""Ghost""]",Flying,neutral,0,1.0
yamask-galar,YAMASK Galar,"[""Ground"",""Ghost""]",Ghost,weak,1,1.5
yamask-galar,YAMASK Galar,"[""Ground"",""Ghost""]",Grass,weak,1,1.5
yamask-galar,YAMASK Galar,"[""Ground"",""Ghost""]",Ground,neutral,0,1.0
yamask-galar,YAMASK Galar,"[""Ground"",""Ghost""]",Ice,weak,1,1.5
yamask-galar,YAMASK Galar,"[""Ground"",""Ghost""]",Normal,immune,,0.0
yamask-galar,YAMASK Galar,"[""Ground"",""Ghost""]",Poison,resistant,-2,0.25
yamask-galar,YAMASK Galar,"[""Ground"",""Ghost""]",Psychic,neutral,0,1.0
yamask-galar,YAMASK Galar,"[""Ground"",""Ghost""]",Rock,resistant,-1,0.5
yamask-galar,YAMASK Galar,"[""Ground"",""Ghost""]",Steel,neutral,0,1.0
yamask-galar,YAMASK Galar,"[""Ground"",""Ghost""]",Water,weak,1,1.5
yamper,Yamper,"[""Electric""]",Bug,neutral,0,1.0
yamper,Yamper,"[""Electric""]",Dark,neutral,0,1.0
yamper,Yamper,"[""Electric""]",Dragon,neutral,0,1.0
yamper,Yamper,"[""Electric""]",Electric,resistant,-1,0.5
yamper,Yamper,"[""Electric""]",Fairy,neutral,0,1.0
yamper,Yamper,"[""Electric""]",Fighting,neutral,0,1.0
yamper,Yamper,"[""Electric""]",Fire,neutral,0,1.0
yamper,Yamper,"[""Electric""]",Flying,resistant,-1,0.5
yamper,Yamper,"[""Electric""]",Ghost,neutral,0,1.0
yamper,Yamper,"[""Electric""]",Grass,neutral,0,1.0
yamper,Yamper,"[""Electric""]",Ground,weak,1,1.5
yamper,Yamper,"[""Electric""]",Ice,neutral,0,1.0
yamper,Yamper,"[""Electric""]",Normal,neutral,0,1.0
yamper,Yamper,"[""Electric""]",Poison,neutral,0,1.0
yamper,Yamper,"[""Electric""]",Psychic,neutral,0,1.0
yamper,Yamper,"[""Electric""]",Rock,neutral,0,1.0
yamper,Yamper,"[""Electric""]",Steel,resistant,-1,0.5
yamper,Yamper,"[""Electric""]",Water,neutral,0,1.0
yanma,Yanma,"[""Bug"",""Flying""]",Bug,resistant,-1,0.5
yanma,Yanma,"[""Bug"",""Flying""]",Dark,neutral,0,1.0
yanma,Yanma,"[""Bug"",""Flying""]",Dragon,neutral,0,1.0
yanma,Yanma,"[""Bug"",""Flying""]",Electric,weak,1,1.5
yanma,Yanma,"[""Bug"",""Flying""]",Fairy,neutral,0,1.0
yanma,Yanma,"[""Bug"",""Flying""]",Fighting,resistant,-2,0.25
yanma,Yanma,"[""Bug"",""Flying""]",Fire,weak,1,1.5
yanma,Yanma,"[""Bug"",""Flying""]",Flying,weak,1,1.5
yanma,Yanma,"[""Bug"",""Flying""]",Ghost,neutral,0,1.0
yanma,Yanma,"[""Bug"",""Flying""]",Grass,resistant,-2,0.25
yanma,Yanma,"[""Bug"",""Flying""]",Ground,immune,,0.0
yanma,Yanma,"[""Bug"",""Flying""]",Ice,weak,1,1.5
yanma,Yanma,"[""Bug"",""Flying""]",Normal,neutral,0,1.0
yanma,Yanma,"[""Bug"",""Flying""]",Poison,neutral,0,1.0
yanma,Yanma,"[""Bug"",""Flying""]",Psychic,neutral,0,1.0
yanma,Yanma,"[""Bug"",""Flying""]",Rock,weak,2,2.0
yanma,Yanma,"[""Bug"",""Flying""]",Steel,neutral,0,1.0
yanma,Yanma,"[""Bug"",""Flying""]",Water,neutral,0,1.0
yanmega,Yanmega,"[""Bug"",""Flying""]",Bug,resistant,-1,0.5
yanmega,Yanmega,"[""Bug"",""Flying""]",Dark,neutral,0,1.0
yanmega,Yanmega,"[""Bug"",""Flying""]",Dragon,neutral,0,1.0
yanmega,Yanmega,"[""Bug"",""Flying""]",Electric,weak,1,1.5
yanmega,Yanmega,"[""Bug"",""Flying""]",Fairy,neutral,0,1.0
yanmega,Yanmega,"[""Bug"",""Flying""]",Fighting,resistant,-2,0.25
yanmega,Yanmega,"[""Bug"",""Flying""]",Fire,weak,1,1.5
yanmega,Yanmega,"[""Bug"",""Flying""]",Flying,weak,1,1.5
yanmega,Yanmega,"[""Bug"",""Flying""]",Ghost,neutral,0,1.0
yanmega,Yanmega,"[""Bug"",""Flying""]",Grass,resistant,-2,0.25
yanmega,Yanmega,"[""Bug"",""Flying""]",Ground,immune,,0.0
yanmega,Yanmega,"[""Bug"",""Flying""]",Ice,weak,1,1.5
yanmega,Yanmega,"[""Bug"",""Flying""]",Normal,neutral,0,1.0
yanmega,Yanmega,"[""Bug"",""Flying""]",Poison,neutral,0,1.0
yanmega,Yanmega,"[""Bug"",""Flying""]",Psychic,neutral,0,1.0
yanmega,Yanmega,"[""Bug"",""Flying""]",Rock,weak,2,2.0
yanmega,Yanmega,"[""Bug"",""Flying""]",Steel,neutral,0,1.0
yanmega,Yanmega,"[""Bug"",""Flying""]",Water,neutral,0,1.0
yungoos,Yungoos,"[""Normal""]",Bug,neutral,0,1.0
yungoos,Yungoos,"[""Normal""]",Dark,neutral,0,1.0
yungoos,Yungoos,"[""Normal""]",Dragon,neutral,0,1.0
yungoos,Yungoos,"[""Normal""]",Electric,neutral,0,1.0
yungoos,Yungoos,"[""Normal""]",Fairy,neutral,0,1.0
yungoos,Yungoos,"[""Normal""]",Fighting,weak,1,1.5
yungoos,Yungoos,"[""Normal""]",Fire,neutral,0,1.0
yungoos,Yungoos,"[""Normal""]",Flying,neutral,0,1.0
yungoos,Yungoos,"[""Normal""]",Ghost,immune,,0.0
yungoos,Yungoos,"[""Normal""]",Grass,neutral,0,1.0
yungoos,Yungoos,"[""Normal""]",Ground,neutral,0,1.0
yungoos,Yungoos,"[""Normal""]",Ice,neutral,0,1.0
yungoos,Yungoos,"[""Normal""]",Normal,neutral,0,1.0
yungoos,Yungoos,"[""Normal""]",Poison,neutral,0,1.0
yungoos,Yungoos,"[""Normal""]",Psychic,neutral,0,1.0
yungoos,Yungoos,"[""Normal""]",Rock,neutral,0,1.0
yungoos,Yungoos,"[""Normal""]",Steel,neutral,0,1.0
yungoos,Yungoos,"[""Normal""]",Water,neutral,0,1.0
yveltal,Yveltal,"[""Dark"",""Flying""]",Bug,neutral,0,1.0
yveltal,Yveltal,"[""Dark"",""Flying""]",Dark,resistant,-1,0.5
yveltal,Yveltal,"[""Dark"",""Flying""]",Dragon,neutral,0,1.0
yveltal,Yveltal,"[""Dark"",""Flying""]",Electric,weak,1,1.5
yveltal,Yveltal,"[""Dark"",""Flying""]",Fairy,weak,1,1.5
yveltal,Yveltal,"[""Dark"",""Flying""]",Fighting,neutral,0,1.0
yveltal,Yveltal,"[""Dark"",""Flying""]",Fire,neutral,0,1.0
yveltal,Yveltal,"[""Dark"",""Flying""]",Flying,neutral,0,1.0
yveltal,Yveltal,"[""Dark"",""Flying""]",Ghost,resistant,-1,0.5
yveltal,Yveltal,"[""Dark"",""Flying""]",Grass,resistant,-1,0.5
yveltal,Yveltal,"[""Dark"",""Flying""]",Ground,immune,,0.0
yveltal,Yveltal,"[""Dark"",""Flying""]",Ice,weak,1,1.5
yveltal,Yveltal,"[""Dark"",""Flying""]",Normal,neutral,0,1.0
yveltal,Yveltal,"[""Dark"",""Flying""]",Poison,neutral,0,1.0
yveltal,Yveltal,"[""Dark"",""Flying""]",Psychic,immune,,0.0
yveltal,Yveltal,"[""Dark"",""Flying""]",Rock,weak,1,1.5
yveltal,Yveltal,"[""Dark"",""Flying""]",Steel,neutral,0,1.0
yveltal,Yveltal,"[""Dark"",""Flying""]",Water,neutral,0,1.0
zacian-crowned-sword-forme,ZACIAN Crowned Sword Forme,"[""Fairy"",""Steel""]",Bug,resistant,-2,0.25
zacian-crowned-sword-forme,ZACIAN Crowned Sword Forme,"[""Fairy"",""Steel""]",Dark,resistant,-1,0.5
zacian-crowned-sword-forme,ZACIAN Crowned Sword Forme,"[""Fairy"",""Steel""]",Dragon,immune,,0.0
zacian-crowned-sword-forme,ZACIAN Crowned Sword Forme,"[""Fairy"",""Steel""]",Electric,neutral,0,1.0
zacian-crowned-sword-forme,ZACIAN Crowned Sword Forme,"[""Fairy"",""Steel""]",Fairy,resistant,-1,0.5
zacian-crowned-sword-forme,ZACIAN Crowned Sword Forme,"[""Fairy"",""Steel""]",Fighting,neutral,0,1.0
zacian-crowned-sword-forme,ZACIAN Crowned Sword Forme,"[""Fairy"",""Steel""]",Fire,weak,1,1.5
zacian-crowned-sword-forme,ZACIAN Crowned Sword Forme,"[""Fairy"",""Steel""]",Flying,resistant,-1,0.5
zacian-crowned-sword-forme,ZACIAN Crowned Sword Forme,"[""Fairy"",""Steel""]",Ghost,neutral,0,1.0
zacian-crowned-sword-forme,ZACIAN Crowned Sword Forme,"[""Fairy"",""Steel""]",Grass,resistant,-1,0.5
zacian-crowned-sword-forme,ZACIAN Crowned Sword Forme,"[""Fairy"",""Steel""]",Ground,weak,1,1.5
zacian-crowned-sword-forme,ZACIAN Crowned Sword Forme,"[""Fairy"",""Steel""]",Ice,resistant,-1,0.5
zacian-crowned-sword-forme,ZACIAN Crowned Sword Forme,"[""Fairy"",""Steel""]",Normal,resistant,-1,0.5
zacian-crowned-sword-forme,ZACIAN Crowned Sword Forme,"[""Fairy"",""Steel""]",Poison,immune,,0.0
zacian-crowned-sword-forme,ZACIAN Crowned Sword Forme,"[""Fairy"",""Steel""]",Psychic,resistant,-1,0.5
zacian-crowned-sword-forme,ZACIAN Crowned Sword Forme,"[""Fairy"",""Steel""]",Rock,resistant,-1,0.5
zacian-crowned-sword-forme,ZACIAN Crowned Sword Forme,"[""Fairy"",""Steel""]",Steel,neutral,0,1.0
zacian-crowned-sword-forme,ZACIAN Crowned Sword Forme,"[""Fairy"",""Steel""]",Water,neutral,0,1.0
zacian-hero-of-many-battles-forme,ZACIAN Hero of Many Battles Forme,"[""Fairy""]",Bug,resistant,-1,0.5
zacian-hero-of-many-battles-forme,ZACIAN Hero of Many Battles Forme,"[""Fairy""]",Dark,resistant,-1,0.5
zacian-hero-of-many-battles-forme,ZACIAN Hero of Many Battles Forme,"[""Fairy""]",Dragon,immune,,0.0
zacian-hero-of-many-battles-forme,ZACIAN Hero of Many Battles Forme,"[""Fairy""]",Electric,neutral,0,1.0
zacian-hero-of-many-battles-forme,ZACIAN Hero of Many Battles Forme,"[""Fairy""]",Fairy,neutral,0,1.0
zacian-hero-of-many-battles-forme,ZACIAN Hero of Many Battles Forme,"[""Fairy""]",Fighting,resistant,-1,0.5
zacian-hero-of-many-battles-forme,ZACIAN Hero of Many Battles Forme,"[""Fairy""]",Fire,neutral,0,1.0
zacian-hero-of-many-battles-forme,ZACIAN Hero of Many Battles Forme,"[""Fairy""]",Flying,neutral,0,1.0
zacian-hero-of-many-battles-forme,ZACIAN Hero of Many Battles Forme,"[""Fairy""]",Ghost,neutral,0,1.0
zacian-hero-of-many-battles-forme,ZACIAN Hero of Many Battles Forme,"[""Fairy""]",Grass,neutral,0,1.0
zacian-hero-of-many-battles-forme,ZACIAN Hero of Many Battles Forme,"[""Fairy""]",Ground,neutral,0,1.0
zacian-hero-of-many-battles-forme,ZACIAN Hero of Many Battles Forme,"[""Fairy""]",Ice,neutral,0,1.0
zacian-hero-of-many-battles-forme,ZACIAN Hero of Many Battles Forme,"[""Fairy""]",Normal,neutral,0,1.0
zacian-hero-of-many-battles-forme,ZACIAN Hero of Many Battles Forme,"[""Fairy""]",Poison,weak,1,1.5
zacian-hero-of-many-battles-forme,ZACIAN Hero of Many Battles Forme,"[""Fairy""]",Psychic,neutral,0,1.0
zacian-hero-of-many-battles-forme,ZACIAN Hero of Many Battles Forme,"[""Fairy""]",Rock,neutral,0,1.0
zacian-hero-of-many-battles-forme,ZACIAN Hero of Many Battles Forme,"[""Fairy""]",Steel,weak,1,1.5
zacian-hero-of-many-battles-forme,ZACIAN Hero of Many Battles Forme,"[""Fairy""]",Water,neutral,0,1.0
zamazenta-crowned-shield-forme,ZAMAZENTA Crowned Shield Forme,"[""Fighting"",""Steel""]",Bug,resistant,-2,0.25
zamazenta-crowned-shield-forme,ZAMAZENTA Crowned Shield Forme,"[""Fighting"",""Steel""]",Dark,resistant,-1,0.5
zamazenta-crowned-shield-forme,ZAMAZENTA Crowned Shield Forme,"[""Fighting"",""Steel""]",Dragon,resistant,-1,0.5
zamazenta-crowned-shield-forme,ZAMAZENTA Crowned Shield Forme,"[""Fighting"",""Steel""]",Electric,neutral,0,1.0
zamazenta-crowned-shield-forme,ZAMAZENTA Crowned Shield Forme,"[""Fighting"",""Steel""]",Fairy,neutral,0,1.0
zamazenta-crowned-shield-forme,ZAMAZENTA Crowned Shield Forme,"[""Fighting"",""Steel""]",Fighting,weak,1,1.5
zamazenta-crowned-shield-forme,ZAMAZENTA Crowned Shield Forme,"[""Fighting"",""Steel""]",Fire,weak,1,1.5
zamazenta-crowned-shield-forme,ZAMAZENTA Crowned Shield Forme,"[""Fighting"",""Steel""]",Flying,neutral,0,1.0
zamazenta-crowned-shield-forme,ZAMAZENTA Crowned Shield Forme,"[""Fighting"",""Steel""]",Ghost,neutral,0,1.0
zamazenta-crowned-shield-forme,ZAMAZENTA Crowned Shield Forme,"[""Fighting"",""Steel""]",Grass,resistant,-1,0.5
zamazenta-crowned-shield-forme,ZAMAZENTA Crowned Shield Forme,"[""Fighting"",""Steel""]",Ground,weak,1,1.5
zamazenta-crowned-shield-forme,ZAMAZENTA Crowned Shield Forme,"[""Fighting"",""Steel""]",Ice,resistant,-1,0.5
zamazenta-crowned-shield-forme,ZAMAZENTA Crowned Shield Forme,"[""Fighting"",""Steel""]",Normal,resistant,-1,0.5
zamazenta-crowned-shield-forme,ZAMAZENTA Crowned Shield Forme,"[""Fighting"",""Steel""]",Poison,immune,,0.0
zamazenta-crowned-shield-forme,ZAMAZENTA Crowned Shield Forme,"[""Fighting"",""Steel""]",Psychic,neutral,0,1.0
zamazenta-crowned-shield-forme,ZAMAZENTA Crowned Shield Forme,"[""Fighting"",""Steel""]",Rock,resistant,-2,0.25
zamazenta-crowned-shield-forme,ZAMAZENTA Crowned Shield Forme,"[""Fighting"",""Steel""]",Steel,resistant,-1,0.5
zamazenta-crowned-shield-forme,ZAMAZENTA Crowned Shield Forme,"[""Fighting"",""Steel""]",Water,neutral,0,1.0
zamazenta-hero-of-many-battles-forme,ZAMAZENTA Hero of Many Battles Forme,"[""Fighting""]",Bug,resistant,-1,0.5
zamazenta-hero-of-many-battles-forme,ZAMAZENTA Hero of Many Battles Forme,"[""Fighting""]",Dark,resistant,-1,0.5
zamazenta-hero-of-many-battles-forme,ZAMAZENTA Hero of Many Battles Forme,"[""Fighting""]",Dragon,neutral,0,1.0
zamazenta-hero-of-many-battles-forme,ZAMAZENTA Hero of Many Battles Forme,"[""Fighting""]",Electric,neutral,0,1.0
zamazenta-hero-of-many-battles-forme,ZAMAZENTA Hero of Many Battles Forme,"[""Fighting""]",Fairy,weak,1,1.5
zamazenta-hero-of-many-battles-forme,ZAMAZENTA Hero of Many Battles Forme,"[""Fighting""]",Fighting,neutral,0,1.0
zamazenta-hero-of-many-battles-forme,ZAMAZENTA Hero of Many Battles Forme,"[""Fighting""]",Fire,neutral,0,1.0
zamazenta-hero-of-many-battles-forme,ZAMAZENTA Hero of Many Battles Forme,"[""Fighting""]",Flying,weak,1,1.5
zamazenta-hero-of-many-battles-forme,ZAMAZENTA Hero of Many Battles Forme,"[""Fighting""]",Ghost,neutral,0,1.0
zamazenta-hero-of-many-battles-forme,ZAMAZENTA Hero of Many Battles Forme,"[""Fighting""]",Grass,neutral,0,1.0
zamazenta-hero-of-many-battles-forme,ZAMAZENTA Hero of Many Battles Forme,"[""Fighting""]",Ground,neutral,0,1.0
zamazenta-hero-of-many-battles-forme,ZAMAZENTA Hero of Many Battles Forme,"[""Fighting""]",Ice,neutral,0,1.0
zamazenta-hero-of-many-battles-forme,ZAMAZENTA Hero of Many Battles Forme,"[""Fighting""]",Normal,neutral,0,1.0
zamazenta-hero-of-many-battles-forme,ZAMAZENTA Hero of Many Battles Forme,"[""Fighting""]",Poison,neutral,0,1.0
zamazenta-hero-of-many-battles-forme,ZAMAZENTA Hero of Many Battles Forme,"[""Fighting""]",Psychic,weak,1,1.5
zamazenta-hero-of-many-battles-forme,ZAMAZENTA Hero of Many Battles Forme,"[""Fighting""]",Rock,resistant,-1,0.5
zamazenta-hero-of-many-battles-forme,ZAMAZENTA Hero of Many Battles Forme,"[""Fighting""]",Steel,neutral,0,1.0
zamazenta-hero-of-many-battles-forme,ZAMAZENTA Hero of Many Battles Forme,"[""Fighting""]",Water,neutral,0,1.0
zangoose,Zangoose,"[""Normal""]",Bug,neutral,0,1.0
zangoose,Zangoose,"[""Normal""]",Dark,neutral,0,1.0
zangoose,Zangoose,"[""Normal""]",Dragon,neutral,0,1.0
zangoose,Zangoose,"[""Normal""]",Electric,neutral,0,1.0
zangoose,Zangoose,"[""Normal""]",Fairy,neutral,0,1.0
zangoose,Zangoose,"[""Normal""]",Fighting,weak,1,1.5
zangoose,Zangoose,"[""Normal""]",Fire,neutral,0,1.0
zangoose,Zangoose,"[""Normal""]",Flying,neutral,0,1.0
zangoose,Zangoose,"[""Normal""]",Ghost,immune,,0.0
zangoose,Zangoose,"[""Normal""]",Grass,neutral,0,1.0
zangoose,Zangoose,"[""Normal""]",Ground,neutral,0,1.0
zangoose,Zangoose,"[""Normal""]",Ice,neutral,0,1.0
zangoose,Zangoose,"[""Normal""]",Normal,neutral,0,1.0
zangoose,Zangoose,"[""Normal""]",Poison,neutral,0,1.0
zangoose,Zangoose,"[""Normal""]",Psychic,neutral,0,1.0
zangoose,Zangoose,"[""Normal""]",Rock,neutral,0,1.0
zangoose,Zangoose,"[""Normal""]",Steel,neutral,0,1.0
zangoose,Zangoose,"[""Normal""]",Water,neutral,0,1.0
zapdos,Zapdos,"[""Electric"",""Flying""]",Bug,resistant,-1,0.5
zapdos,Zapdos,"[""Electric"",""Flying""]",Dark,neutral,0,1.0
zapdos,Zapdos,"[""Electric"",""Flying""]",Dragon,neutral,0,1.0
zapdos,Zapdos,"[""Electric"",""Flying""]",Electric,neutral,0,1.0
zapdos,Zapdos,"[""Electric"",""Flying""]",Fairy,neutral,0,1.0
zapdos,Zapdos,"[""Electric"",""Flying""]",Fighting,resistant,-1,0.5
zapdos,Zapdos,"[""Electric"",""Flying""]",Fire,neutral,0,1.0
zapdos,Zapdos,"[""Electric"",""Flying""]",Flying,resistant,-1,0.5
zapdos,Zapdos,"[""Electric"",""Flying""]",Ghost,neutral,0,1.0
zapdos,Zapdos,"[""Electric"",""Flying""]",Grass,resistant,-1,0.5
zapdos,Zapdos,"[""Electric"",""Flying""]",Ground,immune,,0.0
zapdos,Zapdos,"[""Electric"",""Flying""]",Ice,weak,1,1.5
zapdos,Zapdos,"[""Electric"",""Flying""]",Normal,neutral,0,1.0
zapdos,Zapdos,"[""Electric"",""Flying""]",Poison,neutral,0,1.0
zapdos,Zapdos,"[""Electric"",""Flying""]",Psychic,neutral,0,1.0
zapdos,Zapdos,"[""Electric"",""Flying""]",Rock,weak,1,1.5
zapdos,Zapdos,"[""Electric"",""Flying""]",Steel,resistant,-1,0.5
zapdos,Zapdos,"[""Electric"",""Flying""]",Water,neutral,0,1.0
zebstrika,Zebstrika,"[""Electric""]",Bug,neutral,0,1.0
zebstrika,Zebstrika,"[""Electric""]",Dark,neutral,0,1.0
zebstrika,Zebstrika,"[""Electric""]",Dragon,neutral,0,1.0
zebstrika,Zebstrika,"[""Electric""]",Electric,resistant,-1,0.5
zebstrika,Zebstrika,"[""Electric""]",Fairy,neutral,0,1.0
zebstrika,Zebstrika,"[""Electric""]",Fighting,neutral,0,1.0
zebstrika,Zebstrika,"[""Electric""]",Fire,neutral,0,1.0
zebstrika,Zebstrika,"[""Electric""]",Flying,resistant,-1,0.5
zebstrika,Zebstrika,"[""Electric""]",Ghost,neutral,0,1.0
zebstrika,Zebstrika,"[""Electric""]",Grass,neutral,0,1.0
zebstrika,Zebstrika,"[""Electric""]",Ground,weak,1,1.5
zebstrika,Zebstrika,"[""Electric""]",Ice,neutral,0,1.0
zebstrika,Zebstrika,"[""Electric""]",Normal,neutral,0,1.0
zebstrika,Zebstrika,"[""Electric""]",Poison,neutral,0,1.0
zebstrika,Zebstrika,"[""Electric""]",Psychic,neutral,0,1.0
zebstrika,Zebstrika,"[""Electric""]",Rock,neutral,0,1.0
zebstrika,Zebstrika,"[""Electric""]",Steel,resistant,-1,0.5
zebstrika,Zebstrika,"[""Electric""]",Water,neutral,0,1.0
zekrom,Zekrom,"[""Dragon"",""Electric""]",Bug,neutral,0,1.0
zekrom,Zekrom,"[""Dragon"",""Electric""]",Dark,neutral,0,1.0
zekrom,Zekrom,"[""Dragon"",""Electric""]",Dragon,weak,1,1.5
zekrom,Zekrom,"[""Dragon"",""Electric""]",Electric,resistant,-2,0.25
