definition_kind,definition_id,definition_name,prerequisite_status,effect_coverage,automation_level,needs_review,source_id,source_page
move,acid,Acid,none,full,machine_ready,False,core,414
move,acid-armor,Acid Armor,none,manual,manual_text,False,core,414
move,acid-spray,Acid Spray,none,full,machine_ready,False,core,414
move,acrobatics,Acrobatics,none,manual,manual_text,False,core,373
move,acupressure,Acupressure,none,partial,hybrid,False,core,391
move,aerial-ace,Aerial Ace,none,manual,manual_text,False,core,373
move,aeroblast,Aeroblast,none,manual,manual_text,False,core,373
move,after-you,After You,none,manual,manual_text,False,core,391
move,agility,Agility,none,full,machine_ready,False,core,418
move,air-cutter,Air Cutter,none,manual,manual_text,False,core,373
move,air-slash,Air Slash,none,manual,manual_text,False,core,373
move,ally-switch,Ally Switch,none,manual,manual_text,False,core,418
move,amnesia,Amnesia,none,full,machine_ready,False,core,418
move,anchor-shot,Anchor Shot,none,partial,hybrid,False,sumo,23
move,ancient-power,Ancient Power,none,manual,manual_text,False,core,426
move,apple-acid,Apple Acid,none,full,machine_ready,False,new,11
move,aqua-jet,Aqua Jet,none,full,manual_text,False,core,432
move,aqua-ring,Aqua Ring,none,manual,manual_text,False,core,432
move,aqua-tail,Aqua Tail,none,full,manual_text,False,core,432
move,arcane-fury,Arcane Fury,none,full,machine_ready,False,got,44
move,arcane-ray,Arcane Ray,none,manual,manual_text,False,edit,54
move,arcane-storm,Arcane Storm,none,full,machine_ready,False,got,45
move,arm-thrust,Arm Thrust,none,full,manual_text,False,core,363
move,aromatherapy,Aromatherapy,none,manual,manual_text,False,core,380
move,aromatic-mist,Aromatic Mist,none,manual,manual_text,False,core,360
move,assist,Assist,none,manual,manual_text,False,core,391
move,assurance,Assurance,none,manual,manual_text,False,core,350
move,astonish,Astonish,none,manual,manual_text,False,core,377
move,attack-order,Attack Order,none,manual,manual_text,False,core,337
move,attract,Attract,none,manual,manual_text,False,core,391
move,aura-sphere,Aura Sphere,none,manual,manual_text,False,core,363
move,aura-wheel,Aura Wheel,none,full,machine_ready,False,new,7
move,aurora-beam,Aurora Beam,none,full,machine_ready,False,core,388
move,aurora-veil,Aurora Veil,none,manual,manual_text,False,sumo,18
move,autotomize,Autotomize,none,manual,hybrid,False,core,429
move,avalanche,Avalanche,none,manual,manual_text,False,core,388
move,baby-doll-eyes,Baby-Doll Eyes,none,full,machine_ready,False,core,360
move,backswing,Backswing,none,full,manual_text,False,core,288
move,bane,Bane,none,manual,manual_text,False,got,45
move,baneful-bunker,Baneful Bunker,none,manual,hybrid,False,sumo,20
move,barrage,Barrage,none,full,manual_text,False,core,391
move,barrier,Barrier,none,manual,manual_text,False,core,418
move,bash,Bash!,none,manual,manual_text,False,core,288
move,baton-pass,Baton Pass,none,manual,hybrid,False,core,391
move,beak-blast,Beak Blast,none,manual,hybrid,False,sumo,14
move,beat-up,Beat Up,none,manual,manual_text,False,core,350
move,behemoth-bash,Behemoth Bash,none,manual,manual_text,False,new,15
move,behemoth-blade,Behemoth Blade,none,manual,manual_text,False,new,15
move,belch,Belch,none,manual,manual_text,False,core,414
move,belly-drum,Belly Drum,none,manual,manual_text,False,core,391
move,bestow,Bestow,none,manual,manual_text,False,core,392
move,bide,Bide,none,manual,manual_text,False,core,392
move,bind,Bind,none,manual,hybrid,True,core,392
move,bite,Bite,none,manual,manual_text,False,core,350
move,blade-trap,Blade Trap,none,manual,hybrid,False,got,34
move,blast-burn,Blast Burn,none,full,manual_text,False,core,369
move,blaze-kick,Blaze Kick,none,manual,manual_text,False,core,369
move,bleed,Bleed!,none,manual,manual_text,False,core,290
move,blizzard,Blizzard,none,manual,manual_text,False,core,388
move,block,Block,none,full,machine_ready,False,core,392
move,blue-flare,Blue Flare,none,manual,manual_text,False,core,369
move,body-press,Body Press,none,manual,manual_text,False,new,9
move,body-slam,Body Slam,none,manual,manual_text,False,core,392
move,bolt-beak,Bolt Beak,none,manual,manual_text,False,new,7
move,bolt-strike,Bolt Strike,none,manual,manual_text,False,core,356
move,bone-club,Bone Club,none,manual,manual_text,False,core,385
move,bone-rush,Bone Rush,none,full,manual_text,False,core,385
move,bonemerang,Bonemerang,none,full,manual_text,False,core,385
move,boomburst,Boomburst,none,full,manual_text,False,core,392
move,bounce,Bounce,none,partial,hybrid,False,core,373
move,branch-poke,Branch Poke,none,none,metadata_only,False,new,11
move,brave-bird,Brave Bird,none,manual,manual_text,False,core,373
move,breaking-swipe,Breaking Swipe,none,full,machine_ready,False,new,6
move,brick-break,Brick Break,none,manual,manual_text,False,core,363
move,brine,Brine,none,manual,manual_text,False,core,432
move,brutal-swing,Brutal Swing,none,none,metadata_only,False,sumo,8
move,bubble,Bubble,none,manual,manual_text,False,core,432
move,bubble-beam,Bubble Beam,none,manual,manual_text,False,core,432
move,bug-bite,Bug Bite,none,manual,manual_text,False,core,346
move,bug-buzz,Bug Buzz,none,manual,manual_text,False,core,346
move,bulk-up,Bulk Up,none,full,machine_ready,False,core,363
move,bulldoze,Bulldoze,none,manual,manual_text,False,core,385
move,bullet-punch,Bullet Punch,none,manual,manual_text,False,core,429
move,bullet-seed,Bullet Seed,none,full,manual_text,False,core,380
move,bullseye,Bullseye,none,manual,manual_text,False,core,288
move,burn-up,Burn Up,none,manual,manual_text,False,sumo,13
move,calm-mind,Calm Mind,none,full,machine_ready,False,core,418
move,camouflage,Camouflage,none,manual,manual_text,False,core,392
move,captivate,Captivate,none,partial,hybrid,False,core,393
move,charge,Charge,none,partial,hybrid,False,core,356
move,charge-beam,Charge Beam,none,partial,hybrid,False,core,356
move,charm,Charm,none,full,machine_ready,False,core,360
move,chatter,Chatter,none,manual,manual_text,False,core,373
move,cheap-shot,Cheap Shot,none,manual,manual_text,False,core,288
move,chip-away,Chip Away,none,manual,manual_text,False,core,393
move,circle-throw,Circle Throw,none,manual,manual_text,False,core,363
move,clamp,Clamp,none,manual,hybrid,True,core,432
move,clanging-scales,Clanging Scales,none,partial,hybrid,False,sumo,9
move,clangorous-soul,Clangorous Soul,none,manual,manual_text,False,new,6
move,clear-smog,Clear Smog,none,manual,manual_text,False,core,414
move,close-combat,Close Combat,none,manual,manual_text,False,core,363
move,coil,Coil,none,full,machine_ready,False,core,414
move,comet-punch,Comet Punch,none,full,manual_text,False,core,393
move,cone-of-force,Cone of Force,none,manual,manual_text,False,got,45
move,confide,Confide,none,full,machine_ready,False,core,393
move,confuse-ray,Confuse Ray,none,full,machine_ready,False,core,377
move,confusion,Confusion,none,manual,manual_text,False,core,418
move,constrict,Constrict,none,partial,hybrid,False,core,393
move,conversion,Conversion,none,manual,manual_text,False,core,393
move,conversion2,Conversion2,none,manual,manual_text,False,core,393
move,copycat,Copycat,none,manual,manual_text,False,core,393
move,core-enforcer,Core Enforcer,none,manual,hybrid,False,sumo,9
move,cosmic-power,Cosmic Power,none,full,machine_ready,False,core,419
move,cotton-guard,Cotton Guard,none,full,machine_ready,False,core,380
move,cotton-spore,Cotton Spore,none,manual,manual_text,False,core,380
move,counter,Counter,none,manual,manual_text,False,core,363
move,court-change,Court Change,none,manual,manual_text,False,new,12
move,covet,Covet,none,manual,manual_text,False,core,394
move,crabhammer,Crabhammer,none,manual,manual_text,False,core,432
move,crafty-shield,Crafty Shield,none,manual,manual_text,False,core,360
move,cross-chop,Cross Chop,none,manual,manual_text,False,core,364
move,cross-poison,Cross Poison,none,manual,manual_text,False,core,414
move,crunch,Crunch,none,full,machine_ready,False,core,350
move,crush-claw,Crush Claw,none,full,machine_ready,False,core,394
move,crush-grip,Crush Grip,none,manual,manual_text,False,core,394
move,curse,Curse,none,manual,hybrid,False,core,377
move,cut,Cut,none,manual,manual_text,False,core,394
move,dark-pulse,Dark Pulse,none,manual,manual_text,False,core,350
move,dark-void,Dark Void,none,manual,manual_text,False,sumo,8
move,darkest-lariat,Darkest Lariat,none,manual,manual_text,False,sumo,8
move,dazzling-gleam,Dazzling Gleam,none,full,manual_text,False,core,360
move,deadly-strike,Deadly Strike,none,manual,manual_text,False,core,290
move,decorate,Decorate,none,manual,manual_text,False,new,8
move,defend-order,Defend Order,none,full,machine_ready,False,core,346
move,defense-curl,Defense Curl,none,partial,hybrid,False,sep2015,4
move,defog,Defog,none,manual,manual_text,False,core,374
move,destiny-bond,Destiny Bond,none,manual,manual_text,False,core,377
move,detect,Detect,none,manual,manual_text,False,core,364
move,diamond-storm,Diamond Storm,none,full,machine_ready,False,core,426
move,dig,Dig,none,manual,manual_text,False,core,385
move,disable,Disable,none,manual,manual_text,False,core,394
move,disarming-voice,Disarming Voice,none,manual,manual_text,False,core,360
move,discharge,Discharge,none,manual,manual_text,False,core,356
move,dive,Dive,none,manual,manual_text,False,core,433
move,dizzy-punch,Dizzy Punch,none,manual,manual_text,False,core,394
move,doom-desire,Doom Desire,none,manual,manual_text,False,core,429
move,double-hit,Double Hit,none,full,manual_text,False,core,395
move,double-iron-bash,Double Iron Bash,none,manual,manual_text,False,new,15
move,double-kick,Double Kick,none,full,manual_text,False,core,364
move,double-slap,Double Slap,none,full,manual_text,False,core,395
move,double-swipe,Double Swipe,none,manual,manual_text,False,core,288
move,double-team,Double Team,none,manual,manual_text,False,core,395
move,double-edge,Double-Edge,none,full,manual_text,False,core,395
move,draco-meteor,Draco Meteor,none,full,machine_ready,False,core,354
move,dragon-ascent,Dragon Ascent,none,manual,manual_text,False,core,374
move,dragon-breath,Dragon Breath,none,manual,manual_text,False,core,354
move,dragon-claw,Dragon Claw,none,full,manual_text,False,core,354
move,dragon-dance,Dragon Dance,none,full,machine_ready,False,core,354
move,dragon-darts,Dragon Darts,none,none,metadata_only,False,new,6
move,dragon-hammer,Dragon Hammer,none,none,metadata_only,False,sumo,9
move,dragon-pulse,Dragon Pulse,none,full,manual_text,False,core,354
move,dragon-rage,Dragon Rage,none,manual,manual_text,False,core,354
move,dragon-rush,Dragon Rush,none,manual,manual_text,False,core,354
move,dragon-tail,Dragon Tail,none,manual,manual_text,False,core,354
move,drain-punch,Drain Punch,none,manual,manual_text,False,core,364
move,draining-kiss,Draining Kiss,none,manual,manual_text,False,core,360
move,dream-eater,Dream Eater,none,manual,manual_text,False,core,419
move,drill-peck,Drill Peck,none,full,manual_text,False,core,374
move,drill-run,Drill Run,none,manual,manual_text,False,core,385
move,drum-beating,Drum Beating,none,full,machine_ready,False,new,11
move,dual-chop,Dual Chop,none,full,manual_text,False,core,355
move,dynamax-cannon,Dynamax Cannon,none,manual,manual_text,False,new,6
move,dynamic-punch,Dynamic Punch,none,manual,manual_text,False,core,364
move,earth-power,Earth Power,none,manual,manual_text,False,core,385
move,earthquake,Earthquake,none,manual,manual_text,False,core,386
move,echoed-voice,Echoed Voice,none,manual,manual_text,False,core,395
move,eerie-impulse,Eerie Impulse,none,full,machine_ready,False,core,356
move,egg-bomb,Egg Bomb,none,manual,manual_text,False,core,395
move,electric-terrain,Electric Terrain,none,manual,hybrid,False,core,356
move,electrify,Electrify,none,manual,manual_text,False,core,356
move,electro-ball,Electro Ball,none,manual,manual_text,False,core,357
move,electroweb,Electroweb,none,manual,manual_text,False,core,357
move,embargo,Embargo,none,manual,manual_text,False,core,350
move,ember,Ember,none,manual,manual_text,False,core,369
move,encore,Encore,none,partial,hybrid,False,core,395
move,endeavor,Endeavor,none,manual,manual_text,False,core,395
move,endure,Endure,none,manual,manual_text,False,core,396
move,energy-ball,Energy Ball,none,manual,manual_text,False,core,380
move,energy-blast,Energy Blast,none,manual,manual_text,False,got,44
move,energy-sphere,Energy Sphere,none,manual,manual_text,False,got,44
move,energy-vortex,Energy Vortex,none,manual,manual_text,False,got,45
move,enervation,Enervation,none,manual,hybrid,False,edit,55
move,entrainment,Entrainment,none,manual,manual_text,False,core,396
move,eruption,Eruption,none,manual,manual_text,False,core,369
move,eternabeam,Eternabeam,none,none,metadata_only,False,new,6
move,explosion,Explosion,none,manual,manual_text,False,core,396
move,extrasensory,Extrasensory,none,manual,manual_text,False,core,419
move,extreme-speed,Extreme Speed,none,full,manual_text,False,core,396
move,fairy-lock,Fairy Lock,none,partial,hybrid,False,core,360
move,fairy-wind,Fairy Wind,none,full,manual_text,False,core,361
move,fake-out,Fake Out,none,manual,manual_text,False,core,396
move,fake-tears,Fake Tears,none,full,machine_ready,False,core,351
move,false-surrender,False Surrender,none,manual,manual_text,False,new,5
move,false-swipe,False Swipe,none,manual,manual_text,False,core,396
move,facade,Façade,none,manual,manual_text,False,core,396
move,feather-dance,Feather Dance,none,manual,manual_text,False,core,374
move,feint,Feint,none,manual,manual_text,False,core,396
move,feint-attack,Feint Attack,none,manual,manual_text,False,core,351
move,fell-stinger,Fell Stinger,none,manual,manual_text,False,sumo,7
move,fiery-dance,Fiery Dance,none,manual,hybrid,False,core,369
move,final-gambit,Final Gambit,none,manual,manual_text,False,core,364
move,fire-blast,Fire Blast,none,manual,manual_text,False,core,369
move,fire-fang,Fire Fang,none,partial,hybrid,False,core,370
move,fire-lash,Fire Lash,none,full,machine_ready,False,sumo,13
move,fire-pledge,Fire Pledge,none,manual,manual_text,False,core,370
move,fire-punch,Fire Punch,none,manual,manual_text,False,core,370
move,fire-spin,Fire Spin,none,manual,manual_text,False,core,370
move,first-impression,First Impression,none,manual,manual_text,False,sumo,7
move,fishious-rend,Fishious Rend,none,manual,manual_text,False,new,16
move,fissure,Fissure,none,manual,manual_text,False,core,386
move,flail,Flail,none,manual,manual_text,False,core,397
move,flame-burst,Flame Burst,none,manual,manual_text,False,core,370
move,flame-charge,Flame Charge,none,full,machine_ready,False,core,370
move,flame-wheel,Flame Wheel,none,manual,manual_text,False,core,370
move,flamethrower,Flamethrower,none,manual,manual_text,False,core,371
move,flare-blitz,Flare Blitz,none,manual,manual_text,False,core,371
move,flash,Flash,none,manual,manual_text,False,core,397
move,flash-cannon,Flash Cannon,none,full,machine_ready,False,core,429
move,flatter,Flatter,none,partial,hybrid,False,core,351
move,fleur-cannon,Fleur Cannon,none,full,machine_ready,False,sumo,11
move,fling,Fling,none,manual,manual_text,False,core,351
move,floral-healing,Floral Healing,none,manual,manual_text,False,sumo,11
move,flower-shield,Flower Shield,none,manual,manual_text,False,core,361
move,fly,Fly,none,manual,manual_text,False,core,374
move,flying-press,Flying Press,none,manual,manual_text,False,sumo,12
move,focus-blast,Focus Blast,none,full,machine_ready,False,core,365
move,focus-energy,Focus Energy,none,manual,manual_text,False,core,397
move,focus-punch,Focus Punch,none,manual,manual_text,False,core,365
move,follow-me,Follow Me,none,manual,manual_text,False,core,397
move,force-palm,Force Palm,none,manual,manual_text,False,core,365
move,foresight,Foresight,none,manual,manual_text,False,core,397
move,forests-curse,Forest's Curse,none,manual,manual_text,False,core,380
move,foul-play,Foul Play,none,manual,manual_text,False,core,351
move,freeze-shock,Freeze Shock,none,manual,manual_text,False,core,388
move,freeze-dry,Freeze-Dry,none,manual,manual_text,False,core,388
move,frenzy-plant,Frenzy Plant,none,full,manual_text,False,core,380
move,frost-breath,Frost Breath,none,manual,manual_text,False,core,388
move,frustration,Frustration,none,manual,manual_text,False,core,397
move,furious-strikes,Furious Strikes,none,manual,manual_text,False,core,290
move,fury-attack,Fury Attack,none,full,manual_text,False,core,397
move,fury-cutter,Fury Cutter,none,manual,manual_text,False,core,346
move,fury-swipes,Fury Swipes,none,full,manual_text,False,core,397
move,fusion-bolt,Fusion Bolt,none,manual,manual_text,False,core,357
move,fusion-flare,Fusion Flare,none,manual,manual_text,False,core,371
move,future-sight,Future Sight,none,manual,manual_text,False,core,419
move,gastro-acid,Gastro Acid,none,manual,hybrid,False,core,415
move,gear-grind,Gear Grind,none,full,manual_text,False,core,429
move,gear-up,Gear Up,none,manual,manual_text,False,new,15
move,geomancy,Geomancy,none,manual,manual_text,False,core,361
move,giga-drain,Giga Drain,none,manual,manual_text,False,core,381
move,giga-impact,Giga Impact,none,full,manual_text,False,core,398
move,glaciate,Glaciate,none,manual,manual_text,False,core,389
move,glare,Glare,none,manual,manual_text,False,core,398
move,glitterdust,Glitterdust,none,partial,hybrid,False,edit,56
move,gouge,Gouge,none,manual,manual_text,False,core,290
move,grass-knot,Grass Knot,none,manual,manual_text,False,core,381
move,grass-pledge,Grass Pledge,none,manual,manual_text,False,core,381
move,grass-whistle,Grass Whistle,none,manual,manual_text,False,core,381
move,grassy-terrain,Grassy Terrain,none,manual,hybrid,False,core,381
move,grav-apple,Grav Apple,none,full,machine_ready,False,new,11
move,gravity,Gravity,none,manual,manual_text,False,core,419
move,growl,Growl,none,manual,manual_text,False,core,398
move,growth,Growth,none,partial,hybrid,False,core,398
move,grudge,Grudge,none,partial,hybrid,False,core,377
move,guard-split,Guard Split,none,manual,manual_text,False,core,419
move,guard-swap,Guard Swap,none,manual,manual_text,False,core,419
move,guillotine,Guillotine,none,manual,manual_text,False,core,398
move,gunk-shot,Gunk Shot,none,manual,manual_text,False,core,415
move,gust,Gust,none,manual,manual_text,False,core,374
move,gyro-ball,Gyro Ball,none,manual,manual_text,False,core,429
move,hail,Hail,none,manual,manual_text,False,core,389
move,hammer-arm,Hammer Arm,none,manual,manual_text,False,core,365
move,harden,Harden,none,full,machine_ready,False,core,398
move,haze,Haze,none,manual,manual_text,False,core,389
move,head-charge,Head Charge,none,manual,manual_text,False,core,398
move,head-smash,Head Smash,none,manual,manual_text,False,core,426
move,headbutt,Headbutt,none,manual,manual_text,False,core,398
move,heal-bell,Heal Bell,none,manual,manual_text,False,core,399
move,heal-block,Heal Block,none,manual,manual_text,False,core,420
move,heal-order,Heal Order,none,manual,manual_text,False,core,346
move,heal-pulse,Heal Pulse,none,manual,manual_text,False,core,420
move,healing-wish,Healing Wish,none,manual,manual_text,False,core,420
move,heart-stamp,Heart Stamp,none,manual,manual_text,False,core,420
move,heart-swap,Heart Swap,none,manual,manual_text,False,core,420
move,heat-crash,Heat Crash,none,manual,manual_text,False,core,371
move,heat-wave,Heat Wave,none,manual,manual_text,False,core,371
move,heavy-slam,Heavy Slam,none,manual,manual_text,False,core,429
move,helping-hand,Helping Hand,none,manual,manual_text,False,core,399
move,hex,Hex,none,manual,manual_text,False,core,377
move,hidden-power,Hidden Power,none,manual,manual_text,False,core,399
move,high-horsepower,High Horsepower,none,manual,manual_text,False,sumo,17
move,high-jump-kick,High Jump Kick,none,manual,manual_text,False,core,365
move,hold-hands,Hold Hands,none,manual,manual_text,False,sep2015,4
move,hone-claws,Hone Claws,none,manual,manual_text,False,core,351
move,horn-attack,Horn Attack,none,full,manual_text,False,core,399
move,horn-drill,Horn Drill,none,manual,manual_text,False,core,399
move,horn-leech,Horn Leech,none,manual,manual_text,False,core,381
move,howl,Howl,none,manual,manual_text,False,new,12
move,hurricane,Hurricane,none,manual,manual_text,False,core,374
move,hydro-cannon,Hydro Cannon,none,full,manual_text,False,core,433
move,hydro-pump,Hydro Pump,none,manual,manual_text,False,core,433
move,hyper-beam,Hyper Beam,none,full,manual_text,False,core,400
move,hyper-fang,Hyper Fang,none,manual,manual_text,False,core,400
move,hyper-voice,Hyper Voice,none,manual,manual_text,False,core,400
move,hyperspace-fury,Hyperspace Fury,none,manual,manual_text,False,sumo,8
move,hyperspace-hole,Hyperspace Hole,none,manual,manual_text,False,sumo,21
move,hypnosis,Hypnosis,none,manual,manual_text,False,core,420
move,ice-ball,Ice Ball,none,manual,manual_text,False,core,389
move,ice-beam,Ice Beam,none,manual,manual_text,False,core,389
move,ice-burn,Ice Burn,none,manual,manual_text,False,core,389
move,ice-fang,Ice Fang,none,partial,hybrid,False,core,389
move,ice-hammer,Ice Hammer,none,full,machine_ready,False,sumo,18
move,ice-punch,Ice Punch,none,manual,manual_text,False,core,389
move,ice-shard,Ice Shard,none,full,manual_text,False,core,390
move,icicle-crash,Icicle Crash,none,manual,manual_text,False,core,390
move,icicle-spear,Icicle Spear,none,full,manual_text,False,core,390
move,icy-wind,Icy Wind,none,manual,manual_text,False,core,390
move,imprison,Imprison,none,manual,manual_text,False,core,420
move,incinerate,Incinerate,none,manual,manual_text,False,core,371
move,inferno,Inferno,none,manual,manual_text,False,core,371
move,infestation,Infestation,none,manual,manual_text,False,core,347
move,ingrain,Ingrain,none,manual,manual_text,False,core,381
move,instruct,Instruct,none,manual,manual_text,False,sumo,21
move,ion-deluge,Ion Deluge,none,manual,manual_text,False,core,357
move,iron-defense,Iron Defense,none,full,machine_ready,False,core,429
move,iron-head,Iron Head,none,manual,manual_text,False,core,430
move,iron-tail,Iron Tail,none,full,machine_ready,False,core,430
move,jaw-lock,Jaw Lock,none,manual,manual_text,False,new,5
move,judgment,Judgment,none,manual,manual_text,False,core,400
move,jump-kick,Jump Kick,none,manual,manual_text,False,core,365
move,karate-chop,Karate Chop,none,manual,manual_text,False,core,365
move,kinesis,Kinesis,none,manual,manual_text,False,core,421
move,kings-shield,King's Shield,none,manual,hybrid,False,core,430
move,knock-off,Knock Off,none,partial,hybrid,False,core,351
move,lands-wrath,Land's Wrath,none,manual,manual_text,False,core,386
move,laser-focus,Laser Focus,none,manual,manual_text,False,sumo,19
move,last-resort,Last Resort,none,manual,manual_text,False,core,400
move,lava-plume,Lava Plume,none,manual,manual_text,False,core,371
move,leaf-blade,Leaf Blade,none,manual,manual_text,False,core,382
move,leaf-storm,Leaf Storm,none,full,machine_ready,False,core,382
move,leaf-tornado,Leaf Tornado,none,manual,manual_text,False,core,382
move,leafage,Leafage,none,none,metadata_only,False,sumo,16
move,leech-life,Leech Life,none,manual,manual_text,False,sumo,7
move,leech-seed,Leech Seed,none,manual,manual_text,False,core,382
move,leer,Leer,none,manual,manual_text,False,core,400
move,lick,Lick,none,manual,manual_text,False,core,378
move,life-dew,Life Dew,none,manual,manual_text,False,new,16
move,light-of-ruin,Light of Ruin,none,full,manual_text,False,core,361
move,light-screen,Light Screen,none,manual,manual_text,False,core,421
move,liquidation,Liquidation,none,full,machine_ready,False,sumo,24
move,lock-on,Lock-On,none,manual,manual_text,False,core,400
move,lovely-kiss,Lovely Kiss,none,manual,manual_text,False,core,400
move,low-kick,Low Kick,none,manual,manual_text,False,core,366
move,low-sweep,Low Sweep,none,full,machine_ready,False,core,366
move,lucky-chant,Lucky Chant,none,manual,manual_text,False,core,401
move,lunar-dance,Lunar Dance,none,manual,manual_text,False,core,421
move,lunge,Lunge,none,manual,manual_text,False,sumo,7
move,luster-purge,Luster Purge,none,full,machine_ready,False,core,421
move,mach-punch,Mach Punch,none,full,manual_text,False,core,366
move,mage-armor,Mage Armor,none,partial,hybrid,True,edit,
move,magic-burst,Magic Burst,none,manual,manual_text,False,got,45
move,magic-coat,Magic Coat,none,manual,manual_text,False,core,421
move,magic-missile,Magic Missile,none,manual,manual_text,False,edit,55
move,magic-powder,Magic Powder,none,manual,manual_text,False,new,13
move,magic-room,Magic Room,none,manual,manual_text,False,core,421
move,magic-weapon,Magic Weapon,none,manual,manual_text,False,edit,54
move,magical-leaf,Magical Leaf,none,manual,manual_text,False,core,382
move,magma-storm,Magma Storm,none,manual,manual_text,False,core,372
move,magnet-bomb,Magnet Bomb,none,manual,manual_text,False,core,430
move,magnet-rise,Magnet Rise,none,partial,hybrid,False,core,357
move,magnetic-flux,Magnetic Flux,none,manual,manual_text,False,new,7
move,magnitude,Magnitude,none,manual,manual_text,False,core,386
move,mat-block,Mat Block,none,manual,manual_text,True,core,366
move,maul,Maul,none,full,machine_ready,False,core,290
move,me-first,Me First,none,manual,manual_text,False,core,401
move,mean-look,Mean Look,none,full,machine_ready,False,core,401
move,meditate,Meditate,none,full,machine_ready,False,core,421
move,mega-drain,Mega Drain,none,manual,manual_text,False,core,382
move,mega-kick,Mega Kick,none,manual,manual_text,False,core,401
move,mega-punch,Mega Punch,none,full,manual_text,False,core,401
move,megahorn,Megahorn,none,manual,manual_text,False,core,347
move,memento,Memento,none,manual,manual_text,False,core,351
move,merciful-smite,Merciful Smite,none,manual,manual_text,True,edit,
move,metal-burst,Metal Burst,none,manual,manual_text,False,core,430
move,metal-claw,Metal Claw,none,full,machine_ready,False,core,430
move,metal-sound,Metal Sound,none,manual,manual_text,False,core,430
move,meteor-assault,Meteor Assault,none,none,metadata_only,False,new,9
move,meteor-mash,Meteor Mash,none,full,machine_ready,False,core,430
move,metronome,Metronome,none,manual,manual_text,False,core,401
move,milk-drink,Milk Drink,none,manual,manual_text,False,core,401
move,mimic,Mimic,none,manual,manual_text,False,core,402
move,mind-blown,Mind Blown,none,manual,manual_text,False,sumo,13
move,mind-reader,Mind Reader,none,manual,manual_text,False,core,402
move,minimize,Minimize,none,manual,manual_text,False,core,402
move,miracle-eye,Miracle Eye,none,manual,manual_text,False,core,422
move,mirror-coat,Mirror Coat,none,manual,manual_text,False,core,422
move,mirror-move,Mirror Move,none,manual,manual_text,False,core,375
move,mirror-shot,Mirror Shot,none,manual,manual_text,False,core,431
move,mist,Mist,none,manual,manual_text,False,core,390
move,mist-ball,Mist Ball,none,full,machine_ready,False,core,422
move,misty-terrain,Misty Terrain,none,manual,manual_text,False,core,361
move,moonblast,Moonblast,none,full,machine_ready,False,core,361
move,moongeist-beam,Moongeist Beam,none,manual,manual_text,False,sumo,15
move,moonlight,Moonlight,none,manual,manual_text,False,core,361
move,morning-sun,Morning Sun,none,manual,manual_text,False,core,402
move,mud-bomb,Mud Bomb,none,manual,manual_text,False,core,386
move,mud-shot,Mud Shot,none,manual,manual_text,False,core,386
move,mud-sport,Mud Sport,none,manual,manual_text,False,core,386
move,mud-slap,Mud-Slap,none,manual,manual_text,False,core,386
move,muddy-water,Muddy Water,none,manual,manual_text,False,core,433
move,multi-attack,Multi-Attack,none,manual,manual_text,False,new,12
move,mystical-fire,Mystical Fire,none,full,machine_ready,False,core,372
move,nasty-plot,Nasty Plot,none,full,machine_ready,False,core,352
move,natural-gift,Natural Gift,none,manual,manual_text,False,core,402
move,nature-power,Nature Power,none,manual,manual_text,False,core,402
move,natures-madness,Nature's Madness,none,manual,manual_text,False,sumo,11
move,needle-arm,Needle Arm,none,manual,manual_text,False,core,382
move,night-daze,Night Daze,none,manual,manual_text,False,core,352
move,night-shade,Night Shade,none,manual,manual_text,False,core,378
move,night-slash,Night Slash,none,manual,manual_text,False,core,352
move,nightmare,Nightmare,none,partial,hybrid,False,core,378
move,no-retreat,No Retreat,none,manual,manual_text,False,new,9
move,noble-roar,Noble Roar,none,manual,manual_text,False,core,402
move,nuzzle,Nuzzle,none,manual,manual_text,False,core,357
move,oblivion-wing,Oblivion Wing,none,manual,manual_text,False,core,375
move,obstruct,Obstruct,none,manual,hybrid,False,new,5
move,octazooka,Octazooka,none,manual,manual_text,False,core,433
move,octolock,Octolock,none,manual,hybrid,False,new,9
move,odor-sleuth,Odor Sleuth,none,manual,manual_text,False,core,403
move,ominous-wind,Ominous Wind,none,manual,manual_text,False,core,378
move,origin-pulse,Origin Pulse,none,full,manual_text,False,core,433
move,outrage,Outrage,none,full,machine_ready,False,core,355
move,overdrive,Overdrive,none,none,metadata_only,False,new,7
move,overheat,Overheat,none,full,machine_ready,False,core,372
move,pain-split,Pain Split,none,manual,manual_text,False,core,403
move,parabolic-charge,Parabolic Charge,none,manual,manual_text,False,sumo,10
move,parting-shot,Parting Shot,none,manual,manual_text,False,core,352
move,pay-day,Pay Day,none,manual,manual_text,False,core,403
move,payback,Payback,none,manual,manual_text,False,core,352
move,peck,Peck,none,full,manual_text,False,core,375
move,perish-song,Perish Song,none,manual,manual_text,False,core,403
move,petal-blizzard,Petal Blizzard,none,manual,manual_text,False,core,382
move,petal-dance,Petal Dance,none,full,machine_ready,False,core,383
move,phalanx,Phalanx,none,manual,manual_text,False,got,34
move,phantom-force,Phantom Force,none,manual,manual_text,False,core,378
move,photon-geyser,Photon Geyser,none,manual,manual_text,False,sumo,21
move,pierce,Pierce!,none,manual,manual_text,False,core,289
move,pin-missile,Pin Missile,none,full,manual_text,False,core,347
