national_dex_number,display_name,species_key,generation,types,definition_id,mechanical_completeness,enabled_for_character_creation,source_ids,official_number_status
,SHAYMIN Sky Forme,shayminskyforme,,"[""Grass"",""Flying""]",shaymin-sky-forme,complete,True,"[""gen8""]",
,STUNFISK Galar,stunfiskgalar,,"[""Ground"",""Steel""]",stunfisk-galar,complete,True,"[""gen8""]",
,Sableye,sableye,,"[""Dark"",""Ghost""]",sableye,complete,True,"[""gen8""]",
,Salamence,salamence,,"[""Dragon"",""Flying""]",salamence,complete,True,"[""gen8""]",
,Salandit,salandit,,"[""Poison"",""Fire""]",salandit,complete,True,"[""gen8""]",
,Salazzle,salazzle,,"[""Poison"",""Fire""]",salazzle,complete,True,"[""gen8""]",
,Samurott,samurott,,"[""Water""]",samurott,complete,True,"[""gen8""]",
,Sandaconda,sandaconda,,"[""Ground""]",sandaconda,complete,True,"[""gen8""]",
,Sandile,sandile,,"[""Ground"",""Dark""]",sandile,complete,True,"[""gen8""]",
,Sandshrew,sandshrew,,"[""Ground""]",sandshrew,complete,True,"[""gen8""]",
,Sandslash,sandslash,,"[""Ground""]",sandslash,complete,True,"[""gen8""]",
,Sandygast,sandygast,,"[""Ghost"",""Ground""]",sandygast,complete,True,"[""gen8""]",
,Sawk,sawk,,"[""Fighting""]",sawk,complete,True,"[""gen8""]",
,Sawsbuck,sawsbuck,,"[""Normal"",""Grass""]",sawsbuck,complete,True,"[""gen8""]",
,Scatterbug,scatterbug,,"[""Bug""]",scatterbug,complete,True,"[""gen8""]",
,Sceptile,sceptile,,"[""Grass""]",sceptile,complete,True,"[""gen8""]",
,Scizor,scizor,,"[""Bug"",""Steel""]",scizor,complete,True,"[""gen8""]",
,Scolipede,scolipede,,"[""Bug"",""Poison""]",scolipede,complete,True,"[""gen8""]",
,Scorbunny,scorbunny,,"[""Fire""]",scorbunny,complete,True,"[""gen8""]",
,Scrafty,scrafty,,"[""Dark"",""Fighting""]",scrafty,complete,True,"[""gen8""]",
,Scraggy,scraggy,,"[""Dark"",""Fighting""]",scraggy,complete,True,"[""gen8""]",
,Scyther,scyther,,"[""Bug"",""Flying""]",scyther,complete,True,"[""gen8""]",
,Seadra,seadra,,"[""Water""]",seadra,complete,True,"[""gen8""]",
,Seaking,seaking,,"[""Water""]",seaking,complete,True,"[""gen8""]",
,Sealeo,sealeo,,"[""Ice"",""Water""]",sealeo,complete,True,"[""gen8""]",
,Seedot,seedot,,"[""Grass""]",seedot,complete,True,"[""gen8""]",
,Seel,seel,,"[""Water""]",seel,complete,True,"[""gen8""]",
,Seismitoad,seismitoad,,"[""Water"",""Ground""]",seismitoad,complete,True,"[""gen8""]",
,Sentret,sentret,,"[""Normal""]",sentret,complete,True,"[""gen8""]",
,Serperior,serperior,,"[""Grass""]",serperior,complete,True,"[""gen8""]",
,Servine,servine,,"[""Grass""]",servine,complete,True,"[""gen8""]",
,Seviper,seviper,,"[""Poison""]",seviper,complete,True,"[""gen8""]",
,Sewaddle,sewaddle,,"[""Bug"",""Grass""]",sewaddle,complete,True,"[""gen8""]",
,Sharpedo,sharpedo,,"[""Water"",""Dark""]",sharpedo,complete,True,"[""gen8""]",
,Shedinja,shedinja,,"[""Bug"",""Ghost""]",shedinja,complete,True,"[""gen8""]",
,Shelgon,shelgon,,"[""Dragon""]",shelgon,complete,True,"[""gen8""]",
,Shellder,shellder,,"[""Water""]",shellder,complete,True,"[""gen8""]",
,Shellos,shellos,,"[""Water""]",shellos,complete,True,"[""gen8""]",
,Shelmet,shelmet,,"[""Bug""]",shelmet,complete,True,"[""gen8""]",
,Shieldon,shieldon,,"[""Rock"",""Steel""]",shieldon,complete,True,"[""gen8""]",
,Shiftry,shiftry,,"[""Grass"",""Dark""]",shiftry,complete,True,"[""gen8""]",
,Shiinotic,shiinotic,,"[""Grass"",""Fairy""]",shiinotic,complete,True,"[""gen8""]",
,Shinx,shinx,,"[""Electric""]",shinx,complete,True,"[""gen8""]",
,Shroomish,shroomish,,"[""Grass""]",shroomish,complete,True,"[""gen8""]",
,Shuckle,shuckle,,"[""Bug"",""Rock""]",shuckle,complete,True,"[""gen8""]",
,Shuppet,shuppet,,"[""Ghost""]",shuppet,complete,True,"[""gen8""]",
,Sigilyph,sigilyph,,"[""Psychic"",""Flying""]",sigilyph,complete,True,"[""gen8""]",
,Silcoon,silcoon,,"[""Bug""]",silcoon,complete,True,"[""gen8""]",
,Silicobra,silicobra,,"[""Ground""]",silicobra,complete,True,"[""gen8""]",
,Silvally,silvally,,"[""Normal""]",silvally,complete,True,"[""gen8""]",
,Simipour,simipour,,"[""Water""]",simipour,complete,True,"[""gen8""]",
,Simisage,simisage,,"[""Grass""]",simisage,complete,True,"[""gen8""]",
,Simisear,simisear,,"[""Fire""]",simisear,complete,True,"[""gen8""]",
,Sinistea,sinistea,,"[""Ghost""]",sinistea,complete,True,"[""gen8""]",
,Sirfetch’D,sirfetchd,,"[""Fighting""]",sirfetchd,complete,True,"[""gen8""]",
,Sizzlipede,sizzlipede,,"[""Fire"",""Bug""]",sizzlipede,complete,True,"[""gen8""]",
,Skarmory,skarmory,,"[""Steel"",""Flying""]",skarmory,complete,True,"[""gen8""]",
,Skiddo,skiddo,,"[""Grass""]",skiddo,complete,True,"[""gen8""]",
,Skiploom,skiploom,,"[""Grass"",""Flying""]",skiploom,complete,True,"[""gen8""]",
,Skitty,skitty,,"[""Normal""]",skitty,complete,True,"[""gen8""]",
,Skorupi,skorupi,,"[""Poison"",""Bug""]",skorupi,complete,True,"[""gen8""]",
,Skrelp,skrelp,,"[""Poison"",""Water""]",skrelp,complete,True,"[""gen8""]",
,Skuntank,skuntank,,"[""Poison"",""Dark""]",skuntank,complete,True,"[""gen8""]",
,Skwovet,skwovet,,"[""Normal""]",skwovet,complete,True,"[""gen8""]",
,Slaking,slaking,,"[""Normal""]",slaking,complete,True,"[""gen8""]",
,Slakoth,slakoth,,"[""Normal""]",slakoth,complete,True,"[""gen8""]",
,Sliggoo,sliggoo,,"[""Dragon""]",sliggoo,complete,True,"[""gen8""]",
,Slowbro,slowbro,,"[""Water"",""Psychic""]",slowbro,complete,True,"[""gen8""]",
,Slowking,slowking,,"[""Water"",""Psychic""]",slowking,complete,True,"[""gen8""]",
,Slowpoke,slowpoke,,"[""Water"",""Psychic""]",slowpoke,complete,True,"[""gen8""]",
,Slugma,slugma,,"[""Fire""]",slugma,complete,True,"[""gen8""]",
,Slurpuff,slurpuff,,"[""Fairy""]",slurpuff,complete,True,"[""gen8""]",
,Smeargle,smeargle,,"[""Normal""]",smeargle,complete,True,"[""gen8""]",
,Smoochum,smoochum,,"[""Ice"",""Psychic""]",smoochum,complete,True,"[""gen8""]",
,Sneasel,sneasel,,"[""Dark"",""Ice""]",sneasel,complete,True,"[""gen8""]",
,Snivy,snivy,,"[""Grass""]",snivy,complete,True,"[""gen8""]",
,Snom,snom,,"[""Ice"",""Bug""]",snom,complete,True,"[""gen8""]",
,Snorlax,snorlax,,"[""Normal""]",snorlax,complete,True,"[""gen8""]",
,Snorunt,snorunt,,"[""Ice""]",snorunt,complete,True,"[""gen8""]",
,Snover,snover,,"[""Grass"",""Ice""]",snover,complete,True,"[""gen8""]",
,Snubbull,snubbull,,"[""Fairy""]",snubbull,complete,True,"[""gen8""]",
,Sobble,sobble,,"[""Water""]",sobble,complete,True,"[""gen8""]",
,Solgaleo,solgaleo,,"[""Psychic"",""Steel""]",solgaleo,complete,True,"[""gen8""]",
,Solosis,solosis,,"[""Psychic""]",solosis,complete,True,"[""gen8""]",
,Solrock,solrock,,"[""Rock"",""Psychic""]",solrock,complete,True,"[""gen8""]",
,Spearow,spearow,,"[""Normal"",""Flying""]",spearow,complete,True,"[""gen8""]",
,Spewpa,spewpa,,"[""Bug""]",spewpa,complete,True,"[""gen8""]",
,Spheal,spheal,,"[""Ice"",""Water""]",spheal,complete,True,"[""gen8""]",
,Spinarak,spinarak,,"[""Bug"",""Poison""]",spinarak,complete,True,"[""gen8""]",
,Spinda,spinda,,"[""Normal""]",spinda,complete,True,"[""gen8""]",
,Spiritomb,spiritomb,,"[""Ghost"",""Dark""]",spiritomb,complete,True,"[""gen8""]",
,Spoink,spoink,,"[""Psychic""]",spoink,complete,True,"[""gen8""]",
,Spritzee,spritzee,,"[""Fairy""]",spritzee,complete,True,"[""gen8""]",
,Squirtle,squirtle,,"[""Water""]",squirtle,complete,True,"[""gen8""]",
,Stakataka,stakataka,,"[""Rock"",""Steel""]",stakataka,complete,True,"[""gen8""]",
,Stantler,stantler,,"[""Normal""]",stantler,complete,True,"[""gen8""]",
,Staraptor,staraptor,,"[""Normal"",""Flying""]",staraptor,complete,True,"[""gen8""]",
,Staravia,staravia,,"[""Normal"",""Flying""]",staravia,complete,True,"[""gen8""]",
,Starly,starly,,"[""Normal"",""Flying""]",starly,complete,True,"[""gen8""]",
,Starmie,starmie,,"[""Water"",""Psychic""]",starmie,complete,True,"[""gen8""]",
,Staryu,staryu,,"[""Water""]",staryu,complete,True,"[""gen8""]",
,Steelix,steelix,,"[""Steel"",""Ground""]",steelix,complete,True,"[""gen8""]",
,Steenee,steenee,,"[""Grass""]",steenee,complete,True,"[""gen8""]",
,Stonjourner,stonjourner,,"[""Rock""]",stonjourner,complete,True,"[""gen8""]",
,Stoutland,stoutland,,"[""Normal""]",stoutland,complete,True,"[""gen8""]",
,Stufful,stufful,,"[""Normal"",""Fighting""]",stufful,complete,True,"[""gen8""]",
,Stunfisk,stunfisk,,"[""Ground"",""Electric""]",stunfisk,complete,True,"[""gen8""]",
,Stunky,stunky,,"[""Poison"",""Dark""]",stunky,complete,True,"[""gen8""]",
,Sudowoodo,sudowoodo,,"[""Rock""]",sudowoodo,complete,True,"[""gen8""]",
,Suicune,suicune,,"[""Water""]",suicune,complete,True,"[""gen8""]",
,Sunflora,sunflora,,"[""Grass""]",sunflora,complete,True,"[""gen8""]",
,Sunkern,sunkern,,"[""Grass""]",sunkern,complete,True,"[""gen8""]",
,Surskit,surskit,,"[""Bug"",""Water""]",surskit,complete,True,"[""gen8""]",
,Swablu,swablu,,"[""Normal"",""Flying""]",swablu,complete,True,"[""gen8""]",
,Swadloon,swadloon,,"[""Bug"",""Grass""]",swadloon,complete,True,"[""gen8""]",
,Swalot,swalot,,"[""Poison""]",swalot,complete,True,"[""gen8""]",
,Swampert,swampert,,"[""Water"",""Ground""]",swampert,complete,True,"[""gen8""]",
,Swanna,swanna,,"[""Water"",""Flying""]",swanna,complete,True,"[""gen8""]",
,Swellow,swellow,,"[""Normal"",""Flying""]",swellow,complete,True,"[""gen8""]",
,Swinub,swinub,,"[""Ice"",""Ground""]",swinub,complete,True,"[""gen8""]",
,Swirlix,swirlix,,"[""Fairy""]",swirlix,complete,True,"[""gen8""]",
,Swoobat,swoobat,,"[""Psychic"",""Flying""]",swoobat,complete,True,"[""gen8""]",
,Sylveon,sylveon,,"[""Fairy""]",sylveon,complete,True,"[""gen8""]",
,THUNDURUS Incarnate Forme,thundurusincarnateforme,,"[""Electric"",""Flying""]",thundurus-incarnate-forme,complete,True,"[""gen8""]",
,THUNDURUS Therian Forme,thundurustherianforme,,"[""Electric"",""Flying""]",thundurus-therian-forme,complete,True,"[""gen8""]",
,TORNADUS Incarnate Forme,tornadusincarnateforme,,"[""Flying""]",tornadus-incarnate-forme,complete,True,"[""gen8""]",
,TORNADUS Therian Forme,tornadustherianforme,,"[""Flying""]",tornadus-therian-forme,complete,True,"[""gen8""]",
,TYPE: NULL,typenull,,"[""NULL""]",type-null,complete,True,"[""gen8""]",
,Taillow,taillow,,"[""Normal"",""Flying""]",taillow,complete,True,"[""gen8""]",
,Talonflame,talonflame,,"[""Fire"",""Flying""]",talonflame,complete,True,"[""gen8""]",
,Tangela,tangela,,"[""Grass""]",tangela,complete,True,"[""gen8""]",
,Tangrowth,tangrowth,,"[""Grass""]",tangrowth,complete,True,"[""gen8""]",
,Tapu Bulu,tapubulu,,"[""Grass"",""Fairy""]",tapu-bulu,complete,True,"[""gen8""]",
,Tapu Fini,tapufini,,"[""Water"",""Fairy""]",tapu-fini,complete,True,"[""gen8""]",
,Tapu Koko,tapukoko,,"[""Electric"",""Fairy""]",tapu-koko,complete,True,"[""gen8""]",
,Tapu Lele,tapulele,,"[""Psychic"",""Fairy""]",tapu-lele,complete,True,"[""gen8""]",
,Tauros,tauros,,"[""Normal""]",tauros,complete,True,"[""gen8""]",
,Teddiursa,teddiursa,,"[""Normal""]",teddiursa,complete,True,"[""gen8""]",
,Tentacool,tentacool,,"[""Water"",""Poison""]",tentacool,complete,True,"[""gen8""]",
,Tentacruel,tentacruel,,"[""Water"",""Poison""]",tentacruel,complete,True,"[""gen8""]",
,Tepig,tepig,,"[""Fire""]",tepig,complete,True,"[""gen8""]",
,Terrakion,terrakion,,"[""Rock"",""Fighting""]",terrakion,complete,True,"[""gen8""]",
,Thievul,thievul,,"[""Dark""]",thievul,complete,True,"[""gen8""]",
,Throh,throh,,"[""Fighting""]",throh,complete,True,"[""gen8""]",
,Thwackey,thwackey,,"[""Grass""]",thwackey,complete,True,"[""gen8""]",
,Timburr,timburr,,"[""Fighting""]",timburr,complete,True,"[""gen8""]",
,Tirtouga,tirtouga,,"[""Rock"",""Water""]",tirtouga,complete,True,"[""gen8""]",
,Togedemaru,togedemaru,,"[""Electric"",""Steel""]",togedemaru,complete,True,"[""gen8""]",
,Togekiss,togekiss,,"[""Fairy"",""Flying""]",togekiss,complete,True,"[""gen8""]",
,Togepi,togepi,,"[""Fairy""]",togepi,complete,True,"[""gen8""]",
,Togetic,togetic,,"[""Fairy"",""Flying""]",togetic,complete,True,"[""gen8""]",
,Torchic,torchic,,"[""Fire""]",torchic,complete,True,"[""gen8""]",
,Torkoal,torkoal,,"[""Fire""]",torkoal,complete,True,"[""gen8""]",
,Torracat,torracat,,"[""Fire""]",torracat,complete,True,"[""gen8""]",
,Torterra,torterra,,"[""Grass"",""Ground""]",torterra,complete,True,"[""gen8""]",
,Totodile,totodile,,"[""Water""]",totodile,complete,True,"[""gen8""]",
,Toucannon,toucannon,,"[""Normal"",""Flying""]",toucannon,complete,True,"[""gen8""]",
,Toxapex,toxapex,,"[""Poison"",""Water""]",toxapex,complete,True,"[""gen8""]",
,Toxel,toxel,,"[""Electric"",""Poison""]",toxel,complete,True,"[""gen8""]",
,Toxicroak,toxicroak,,"[""Poison"",""Fighting""]",toxicroak,complete,True,"[""gen8""]",
,Toxtricity,toxtricity,,"[""Electric"",""Poison""]",toxtricity,complete,True,"[""gen8""]",
,Tranquill,tranquill,,"[""Normal"",""Flying""]",tranquill,complete,True,"[""gen8""]",
,Trapinch,trapinch,,"[""Ground""]",trapinch,complete,True,"[""gen8""]",
,Treecko,treecko,,"[""Grass""]",treecko,complete,True,"[""gen8""]",
,Trevenant,trevenant,,"[""Ghost"",""Grass""]",trevenant,complete,True,"[""gen8""]",
,Tropius,tropius,,"[""Grass"",""Flying""]",tropius,complete,True,"[""gen8""]",
,Trubbish,trubbish,,"[""Poison""]",trubbish,complete,True,"[""gen8""]",
,Trumbeak,trumbeak,,"[""Normal"",""Flying""]",trumbeak,complete,True,"[""gen8""]",
,Tsareena,tsareena,,"[""Grass""]",tsareena,complete,True,"[""gen8""]",
,Turtonator,turtonator,,"[""Fire"",""Dragon""]",turtonator,complete,True,"[""gen8""]",
,Turtwig,turtwig,,"[""Grass""]",turtwig,complete,True,"[""gen8""]",
,Tympole,tympole,,"[""Water""]",tympole,complete,True,"[""gen8""]",
,Tynamo,tynamo,,"[""Electric""]",tynamo,complete,True,"[""gen8""]",
,Typhlosion,typhlosion,,"[""Fire""]",typhlosion,complete,True,"[""gen8""]",
,Tyranitar,tyranitar,,"[""Rock"",""Dark""]",tyranitar,complete,True,"[""gen8""]",
,Tyrantrum,tyrantrum,,"[""Rock"",""Dragon""]",tyrantrum,complete,True,"[""gen8""]",
,Tyrogue,tyrogue,,"[""Fighting""]",tyrogue,complete,True,"[""gen8""]",
,Tyrunt,tyrunt,,"[""Rock"",""Dragon""]",tyrunt,complete,True,"[""gen8""]",
,Umbreon,umbreon,,"[""Dark""]",umbreon,complete,True,"[""gen8""]",
,Unfezant,unfezant,,"[""Normal"",""Flying""]",unfezant,complete,True,"[""gen8""]",
,Unown,unown,,"[""Psychic""]",unown,complete,True,"[""gen8""]",
,Ursaring,ursaring,,"[""Normal""]",ursaring,complete,True,"[""gen8""]",
,Uxie,uxie,,"[""Psychic""]",uxie,complete,True,"[""gen8""]",
,VULPIX Alola,vulpixalola,,"[""Ice""]",vulpix-alola,complete,True,"[""gen8""]",
,Vanillish,vanillish,,"[""Ice""]",vanillish,complete,True,"[""gen8""]",
,Vanillite,vanillite,,"[""Ice""]",vanillite,complete,True,"[""gen8""]",
,Vanilluxe,vanilluxe,,"[""Ice""]",vanilluxe,complete,True,"[""gen8""]",
,Vaporeon,vaporeon,,"[""Water""]",vaporeon,complete,True,"[""gen8""]",
,Venipede,venipede,,"[""Bug"",""Poison""]",venipede,complete,True,"[""gen8""]",
,Venomoth,venomoth,,"[""Bug"",""Poison""]",venomoth,complete,True,"[""gen8""]",
,Venonat,venonat,,"[""Bug"",""Poison""]",venonat,complete,True,"[""gen8""]",
,Venusaur,venusaur,,"[""Grass"",""Poison""]",venusaur,complete,True,"[""gen8""]",
,Vespiquen,vespiquen,,"[""Bug"",""Flying""]",vespiquen,complete,True,"[""gen8""]",
,Vibrava,vibrava,,"[""Ground"",""Dragon""]",vibrava,complete,True,"[""gen8""]",
,Victini,victini,,"[""Psychic"",""Fire""]",victini,complete,True,"[""gen8""]",
,Victreebel,victreebel,,"[""Grass"",""Poison""]",victreebel,complete,True,"[""gen8""]",
,Vigoroth,vigoroth,,"[""Normal""]",vigoroth,complete,True,"[""gen8""]",
,Vikavolt,vikavolt,,"[""Bug"",""Electric""]",vikavolt,complete,True,"[""gen8""]",
,Vileplume,vileplume,,"[""Grass"",""Poison""]",vileplume,complete,True,"[""gen8""]",
,Virizion,virizion,,"[""Grass"",""Fighting""]",virizion,complete,True,"[""gen8""]",
,Vivillon,vivillon,,"[""Bug"",""Flying""]",vivillon,complete,True,"[""gen8""]",
,Volbeat,volbeat,,"[""Bug""]",volbeat,complete,True,"[""gen8""]",
,Volcanion,volcanion,,"[""Fire"",""Water""]",volcanion,complete,True,"[""gen8""]",
,Volcarona,volcarona,,"[""Bug"",""Fire""]",volcarona,complete,True,"[""gen8""]",
,Voltorb,voltorb,,"[""Electric""]",voltorb,complete,True,"[""gen8""]",
,Vullaby,vullaby,,"[""Dark"",""Flying""]",vullaby,complete,True,"[""gen8""]",
,Vulpix,vulpix,,"[""Fire""]",vulpix,complete,True,"[""gen8""]",
,WEEZING Galar,weezinggalar,,"[""Poison"",""Fairy""]",weezing-galar,complete,True,"[""gen8""]",
,WISHIWASHI Schooling,wishiwashischooling,,"[""Water""]",wishiwashi-schooling,complete,True,"[""gen8""]",
,WISHIWASHI Solo,wishiwashisolo,,"[""Water""]",wishiwashi-solo,complete,True,"[""gen8""]",
,WORMADAM Plant Cloak,wormadamplantcloak,,"[""Bug"",""Grass""]",wormadam-plant-cloak,complete,True,"[""gen8""]",
,WORMADAM Sandy Cloak,wormadamsandycloak,,"[""Bug"",""Ground""]",wormadam-sandy-cloak,complete,True,"[""gen8""]",
,WORMADAM Trash Cloak,wormadamtrashcloak,,"[""Bug"",""Steel""]",wormadam-trash-cloak,complete,True,"[""gen8""]",
,Wailmer,wailmer,,"[""Water""]",wailmer,complete,True,"[""gen8""]",
,Wailord,wailord,,"[""Water""]",wailord,complete,True,"[""gen8""]",
,Walrein,walrein,,"[""Ice"",""Water""]",walrein,complete,True,"[""gen8""]",
,Wartortle,wartortle,,"[""Water""]",wartortle,complete,True,"[""gen8""]",
,Watchog,watchog,,"[""Normal""]",watchog,complete,True,"[""gen8""]",
,Weavile,weavile,,"[""Dark"",""Ice""]",weavile,complete,True,"[""gen8""]",
,Weedle,weedle,,"[""Bug"",""Poison""]",weedle,complete,True,"[""gen8""]",
,Weepinbell,weepinbell,,"[""Grass"",""Poison""]",weepinbell,complete,True,"[""gen8""]",
,Weezing,weezing,,"[""Poison""]",weezing,complete,True,"[""gen8""]",
,Whimsicott,whimsicott,,"[""Grass"",""Fairy""]",whimsicott,complete,True,"[""gen8""]",
,Whirlipede,whirlipede,,"[""Bug"",""Poison""]",whirlipede,complete,True,"[""gen8""]",
,Whiscash,whiscash,,"[""Water"",""Ground""]",whiscash,complete,True,"[""gen8""]",
,Whismur,whismur,,"[""Normal""]",whismur,complete,True,"[""gen8""]",
,Wigglytuff,wigglytuff,,"[""Normal"",""Fairy""]",wigglytuff,complete,True,"[""gen8""]",
,Wimpod,wimpod,,"[""Bug"",""Water""]",wimpod,complete,True,"[""gen8""]",
,Wingull,wingull,,"[""Water"",""Flying""]",wingull,complete,True,"[""gen8""]",
,Wobbuffet,wobbuffet,,"[""Psychic""]",wobbuffet,complete,True,"[""gen8""]",
,Woobat,woobat,,"[""Psychic"",""Flying""]",woobat,complete,True,"[""gen8""]",
,Wooloo,wooloo,,"[""Normal""]",wooloo,complete,True,"[""gen8""]",
,Wooper,wooper,,"[""Water"",""Ground""]",wooper,complete,True,"[""gen8""]",
,Wurmple,wurmple,,"[""Bug""]",wurmple,complete,True,"[""gen8""]",
,Wynaut,wynaut,,"[""Psychic""]",wynaut,complete,True,"[""gen8""]",
,Xatu,xatu,,"[""Psychic"",""Flying""]",xatu,complete,True,"[""gen8""]",
,Xerneas,xerneas,,"[""Fairy""]",xerneas,complete,True,"[""gen8""]",
,Xurkitree,xurkitree,,"[""Electric""]",xurkitree,complete,True,"[""gen8""]",
,YAMASK Galar,yamaskgalar,,"[""Ground"",""Ghost""]",yamask-galar,complete,True,"[""gen8""]",
,Yamask,yamask,,"[""Ghost""]",yamask,complete,True,"[""gen8""]",
,Yamper,yamper,,"[""Electric""]",yamper,complete,True,"[""gen8""]",
,Yanma,yanma,,"[""Bug"",""Flying""]",yanma,complete,True,"[""gen8""]",
,Yanmega,yanmega,,"[""Bug"",""Flying""]",yanmega,complete,True,"[""gen8""]",
,Yungoos,yungoos,,"[""Normal""]",yungoos,complete,True,"[""gen8""]",
,Yveltal,yveltal,,"[""Dark"",""Flying""]",yveltal,complete,True,"[""gen8""]",
,ZACIAN Crowned Sword Forme,zaciancrownedswordforme,,"[""Fairy"",""Steel""]",zacian-crowned-sword-forme,complete,True,"[""gen8""]",
,ZACIAN Hero of Many Battles Forme,zacianheroofmanybattlesforme,,"[""Fairy""]",zacian-hero-of-many-battles-forme,complete,True,"[""gen8""]",
,ZAMAZENTA Crowned Shield Forme,zamazentacrownedshieldforme,,"[""Fighting"",""Steel""]",zamazenta-crowned-shield-forme,complete,True,"[""gen8""]",
,ZAMAZENTA Hero of Many Battles Forme,zamazentaheroofmanybattlesforme,,"[""Fighting""]",zamazenta-hero-of-many-battles-forme,complete,True,"[""gen8""]",
,ZIGZAGOON Galar,zigzagoongalar,,"[""Dark"",""Normal""]",zigzagoon-galar,complete,True,"[""gen8""]",
,ZYGARDE 10% Forme,zygarde10forme,,"[""Dragon"",""Ground""]",zygarde-10-forme,complete,True,"[""gen8""]",
,ZYGARDE 50% Forme,zygarde50forme,,"[""Dragon"",""Ground""]",zygarde-50-forme,complete,True,"[""gen8""]",
,ZYGARDE Complete Forme,zygardecompleteforme,,"[""Dragon"",""Ground""]",zygarde-complete-forme,complete,True,"[""gen8""]",
,Zangoose,zangoose,,"[""Normal""]",zangoose,complete,True,"[""gen8""]",
,Zapdos,zapdos,,"[""Electric"",""Flying""]",zapdos,complete,True,"[""gen8""]",
,Zebstrika,zebstrika,,"[""Electric""]",zebstrika,complete,True,"[""gen8""]",
,Zekrom,zekrom,,"[""Dragon"",""Electric""]",zekrom,complete,True,"[""gen8""]",
,Zeraora,zeraora,,"[""Electric""]",zeraora,complete,True,"[""gen8""]",
,Zigzagoon,zigzagoon,,"[""Normal""]",zigzagoon,complete,True,"[""gen8""]",
,Zoroark,zoroark,,"[""Dark""]",zoroark,complete,True,"[""gen8""]",
,Zorua,zorua,,"[""Dark""]",zorua,complete,True,"[""gen8""]",
,Zubat,zubat,,"[""Poison"",""Flying""]",zubat,complete,True,"[""gen8""]",
,Zweilous,zweilous,,"[""Dark"",""Dragon""]",zweilous,complete,True,"[""gen8""]",
